id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	1	1	0	1	0	0
4	0	36	40	62	19	2	26	6	4
8	0	66	125	126	1	0	60	59	59
22	0	208	360	372	12	0	164	152	152
26	0	251	449	462	13	0	211	198	198
6	0	48	524	528	4	0	480	476	476
29	0	286	310	671	37	2	385	26	24
19	0	176	191	721	16	3	545	18	15
28	0	271	507	744	32	1	473	237	236
25	0	233	246	886	52	3	653	16	13
17	0	138	516	913	60	4	775	382	378
24	0	214	438	930	42	3	716	227	224
3	0	18	25	937	41	8	919	15	7
2	0	9	9	1041	91	20	1032	20	0
7	0	65	105	1062	31	1	997	41	40
20	0	200	536	1103	55	6	903	342	336
13	0	113	208	1155	92	5	1042	100	95
12	0	108	462	1156	43	4	1048	358	354
11	0	100	164	1176	43	1	1076	65	64
15	0	128	259	1194	45	5	1066	136	131
16	0	133	502	1196	66	12	1063	381	369
10	0	82	207	1211	50	7	1129	132	125
9	0	68	74	1229	41	3	1161	9	6
30	0	306	406	1232	43	4	926	104	100
5	0	41	69	1276	99	6	1235	34	28
21	0	201	228	1326	69	2	1125	29	27
23	0	213	315	1399	63	5	1186	107	102
14	0	120	126	1422	113	13	1302	19	6
27	0	257	260	1483	136	7	1226	10	3
18	0	146	187	1495	75	8	1349	49	41
0	0	0	0	1495	10	0	1495	0	0
