id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	10	58	9	2	58	12	10
4	0	79	115	213	12	1	134	37	36
5	0	115	141	231	6	0	116	26	26
2	0	39	49	303	24	3	264	13	10
7	0	255	398	442	11	0	187	143	143
9	0	290	321	523	10	0	233	31	31
19	0	443	482	537	3	2	94	41	39
23	0	595	635	643	8	0	48	40	40
30	0	702	740	841	7	2	139	40	38
18	0	417	453	1037	50	6	620	42	36
22	0	555	593	1075	27	7	520	45	38
29	0	698	884	1369	42	10	671	196	186
28	0	694	1047	1404	19	7	710	360	353
13	0	338	653	1470	1	0	1132	315	315
27	0	689	1117	1498	30	3	809	431	428
25	0	658	1508	1579	3	1	921	851	850
20	0	494	1552	1597	13	0	1103	1058	1058
24	0	644	1519	1657	8	6	1013	881	875
21	0	525	565	1669	9	5	1144	45	40
17	0	409	1630	1682	5	1	1273	1222	1221
16	0	399	1692	1844	12	3	1445	1296	1293
26	0	668	1144	1881	36	4	1213	480	476
11	0	322	1936	2064	6	1	1742	1615	1614
15	0	394	1703	2116	19	4	1722	1313	1309
14	0	388	1714	2177	31	10	1789	1336	1326
12	0	333	1914	2191	28	2	1858	1583	1581
10	0	311	2151	2215	18	1	1904	1841	1840
6	0	131	257	2232	16	2	2101	128	126
8	0	275	2242	2358	31	5	2083	1972	1967
3	1	46	89	2391	14	2	2345	45	43
0	0	0	0	2391	-7	0	2391	0	0
