id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
22	0	255	290	558	4	2	303	37	35
25	0	315	337	572	8	3	257	25	22
16	0	206	814	867	2	0	661	608	608
9	0	71	765	999	20	12	928	706	694
17	1	217	877	1112	14	3	895	663	660
4	1	21	44	1188	3	0	1167	23	23
8	1	69	595	1323	10	5	1254	531	526
5	1	34	582	1573	29	12	1539	560	548
19	1	230	265	1598	16	6	1368	41	35
23	2	291	529	2017	13	0	1726	238	238
14	4	181	543	2587	32	13	2406	375	362
15	4	183	606	2601	18	5	2418	428	423
21	4	253	425	2651	24	1	2398	173	172
18	4	221	243	2688	23	3	2467	25	22
3	4	14	24	2767	20	13	2753	23	10
13	5	134	180	2991	16	4	2857	50	46
1	6	0	10	3164	11	4	3164	14	10
20	6	233	414	3266	28	4	3033	185	181
7	6	49	93	3277	18	4	3228	48	44
10	9	83	132	3656	47	8	3573	57	49
24	10	303	325	3720	41	8	3417	30	22
6	11	41	79	3832	46	7	3791	45	38
11	11	114	216	3908	77	23	3794	125	102
12	15	122	180	3987	34	5	3865	63	58
0	0	0	0	3987	-8	0	3987	0	0
