id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
5	0	11	426	445	19	0	434	415	415
11	0	69	653	655	2	0	586	584	584
18	0	159	844	857	13	0	698	685	685
28	0	269	1118	1121	3	0	852	849	849
4	0	9	390	1299	42	1	1290	382	381
13	0	99	692	1508	22	1	1409	594	593
15	0	137	753	1540	2	2	1403	618	616
19	0	172	867	1636	23	2	1464	697	695
20	0	204	882	1648	15	2	1444	680	678
21	0	210	905	1659	3	2	1449	697	695
30	0	303	1166	1883	25	1	1580	864	863
0	0	0	-1	2004	2004	0	2004	-1	-1
