id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
6	0	68	450	469	19	0	401	382	382
8	0	80	531	545	14	0	465	451	451
10	0	112	572	595	23	0	483	460	460
12	0	153	637	639	2	0	486	484	484
19	0	223	881	882	1	0	659	658	658
24	0	250	1002	1018	16	0	768	752	752
13	0	168	649	1515	34	1	1347	482	481
3	0	22	70	1591	135	7	1569	55	48
16	0	184	795	1609	11	2	1425	613	611
17	0	194	808	1637	49	1	1443	615	614
5	0	60	417	1976	72	2	1916	359	357
0	0	0	0	2000	1970	0	2000	0	0
