id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	1	1	0	1	0	0
4	0	36	40	70	19	2	34	6	4
6	0	48	70	74	4	0	26	22	22
8	0	66	124	125	1	0	59	58	58
7	0	65	104	336	31	1	271	40	39
22	0	208	420	432	12	0	224	212	212
11	0	100	207	510	43	1	410	108	107
3	0	18	25	528	41	8	510	15	7
26	0	251	528	541	13	0	290	277	277
9	0	68	125	698	41	3	630	60	57
19	0	176	363	710	16	3	534	190	187
5	0	41	44	735	99	6	694	9	3
28	0	271	589	867	32	1	596	319	318
21	0	201	407	1081	69	2	880	208	206
23	0	213	434	1102	63	5	889	226	221
24	0	214	479	1117	42	3	903	268	265
25	0	233	510	1144	52	3	911	280	277
29	0	286	598	1195	37	2	909	314	312
30	0	306	624	1217	43	4	911	322	318
17	0	138	342	1262	60	4	1124	208	204
10	0	82	156	1286	50	7	1204	81	74
12	0	108	248	1327	43	4	1219	144	140
15	0	128	336	1349	45	5	1221	213	208
20	0	200	387	1394	55	6	1194	193	187
27	0	257	541	1432	136	7	1175	291	284
13	0	113	269	1437	92	5	1324	161	156
2	0	9	9	1461	91	20	1452	20	0
16	0	133	337	1469	66	12	1336	216	204
18	0	146	350	1470	75	8	1324	212	204
14	0	120	287	1493	113	13	1373	180	167
0	0	0	0	1493	8	0	1493	0	0
