id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	10	61	29	2	61	12	10
3	0	46	101	228	44	2	182	57	55
2	0	39	71	308	94	3	269	35	32
4	0	79	238	361	72	1	282	160	159
9	0	290	371	381	10	0	91	81	81
13	0	338	391	442	51	0	104	53	53
21	0	525	595	797	89	5	272	75	70
5	0	115	837	853	16	0	738	722	722
17	0	409	877	933	15	1	524	469	468
8	0	275	889	1105	81	5	830	619	614
30	0	702	1135	1241	17	2	539	435	433
29	0	698	863	1308	102	10	610	175	165
27	0	689	1146	1338	60	3	649	460	457
25	0	658	1348	1388	3	1	730	691	690
11	0	322	1435	1510	36	1	1188	1114	1113
15	0	394	1359	1534	39	4	1140	969	965
10	0	311	1544	1619	38	1	1308	1234	1233
20	0	494	1653	1686	33	0	1192	1159	1159
28	0	694	1398	1698	39	7	1004	711	704
6	0	131	1641	1816	26	2	1685	1512	1510
16	0	399	1720	1877	32	3	1478	1324	1321
7	0	255	1934	1965	31	0	1710	1679	1679
24	0	644	1898	2025	28	6	1381	1260	1254
23	0	595	2060	2088	28	0	1493	1465	1465
19	0	443	2049	2100	3	2	1657	1608	1606
14	0	388	1731	2154	71	10	1766	1353	1343
18	0	417	473	2287	150	6	1870	62	56
22	0	555	2124	2339	57	7	1784	1576	1569
12	0	333	452	2366	78	2	2033	121	119
26	0	668	756	2380	56	4	1712	92	88
0	0	0	0	2380	-8	0	2380	0	0
