id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
6	0	81	103	106	3	0	25	22	22
8	0	87	125	198	9	0	111	38	38
15	0	159	234	235	1	0	76	75	75
12	0	122	182	272	7	0	150	60	60
3	0	10	19	357	25	7	347	16	9
17	0	178	258	381	10	0	203	80	80
9	0	91	138	479	19	0	388	47	47
5	0	61	82	557	28	3	496	24	21
21	0	215	311	649	12	0	434	96	96
46	0	485	677	679	2	0	194	192	192
26	0	283	398	772	11	1	489	116	115
36	0	410	564	779	9	2	369	156	154
39	0	433	604	821	3	4	388	175	171
40	0	434	606	827	9	1	393	173	172
1	0	0	1	1029	65	6	1029	7	1
23	0	224	335	1067	24	1	843	112	111
18	0	192	273	1146	22	4	954	85	81
30	0	311	443	1215	20	2	904	134	132
45	0	479	671	1244	11	3	765	195	192
19	0	201	286	1339	26	2	1138	87	85
20	0	212	299	1365	28	1	1153	88	87
14	0	142	210	1390	33	3	1248	71	68
48	0	509	705	1423	18	1	914	197	196
34	0	367	517	1445	22	5	1078	155	150
50	0	526	736	1453	18	2	927	212	210
43	0	450	641	1523	25	3	1073	194	191
13	0	132	199	1633	43	5	1501	72	67
4	0	37	47	1820	63	12	1783	22	10
49	0	525	731	1836	34	3	1311	209	206
38	0	419	585	1998	46	3	1579	169	166
28	0	296	417	2109	45	6	1813	127	121
10	0	92	144	2150	70	5	2058	57	52
35	0	408	558	2298	58	5	1890	155	150
11	0	112	164	2360	79	4	2248	56	52
33	0	366	514	2362	53	6	1996	154	148
7	0	86	113	2457	94	1	2371	28	27
41	0	441	617	2481	62	3	2040	179	176
29	0	309	431	2545	61	9	2236	131	122
47	0	508	700	2577	71	14	2069	206	192
16	0	176	252	2589	92	13	2413	89	76
42	0	442	623	2613	82	4	2171	185	181
24	0	228	346	2637	86	10	2409	128	118
32	0	355	498	2684	81	7	2329	150	143
25	0	279	394	2723	80	12	2444	127	115
37	0	411	570	2791	84	11	2380	170	159
44	0	469	662	2852	83	21	2383	214	193
27	0	295	411	2886	117	13	2591	129	116
22	0	219	323	2891	119	14	2672	118	104
2	0	3	7	2947	183	23	2944	27	4
31	0	318	455	3008	182	18	2690	155	137
0	0	0	0	3008	1	0	3008	0	0
