id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
9	0	90	116	120	4	0	30	26	26
1	0	0	0	155	37	7	155	7	0
2	0	26	27	180	21	2	154	3	1
8	0	45	67	219	17	2	174	24	22
5	0	31	41	227	16	6	196	16	10
16	0	189	227	277	6	0	88	38	38
11	0	105	138	325	14	2	220	35	33
12	0	127	159	369	19	1	242	33	32
18	0	229	271	405	12	2	176	44	42
17	0	196	239	432	12	1	236	44	43
33	0	412	491	495	4	0	83	79	79
36	0	446	536	537	1	0	91	90	90
10	0	94	124	648	33	2	554	32	30
26	0	327	390	700	16	1	373	64	63
25	0	314	373	785	15	1	471	60	59
37	0	462	550	804	11	1	342	89	88
22	0	268	322	826	21	1	558	55	54
50	0	631	760	908	6	0	277	129	129
30	0	378	453	941	15	2	563	77	75
51	0	666	793	943	6	0	277	127	127
15	0	186	222	1010	34	1	824	37	36
24	0	307	362	1100	22	2	793	57	55
29	0	376	449	1123	23	3	747	76	73
74	0	968	1161	1163	2	0	195	193	193
39	0	494	592	1228	20	3	734	101	98
13	0	132	167	1357	39	3	1225	38	35
7	0	42	63	1386	51	4	1344	25	21
55	0	722	854	1443	13	0	721	132	132
56	0	740	875	1467	15	0	727	135	135
77	0	1055	1256	1468	3	1	413	202	201
66	0	889	1062	1485	7	2	596	175	173
28	0	353	421	1500	30	3	1147	71	68
91	0	1320	1540	1541	1	0	221	220	220
60	0	811	955	1626	16	2	815	146	144
61	0	829	973	1644	15	0	815	144	144
47	0	578	700	1657	18	4	1079	126	122
76	0	1000	1197	1673	9	1	673	198	197
19	0	235	277	1703	40	2	1468	44	42
6	0	34	47	1711	61	6	1677	19	13
58	0	772	912	1766	17	2	994	142	140
83	0	1143	1359	1825	8	1	682	217	216
75	0	996	1191	1869	13	1	873	196	195
32	0	403	485	1895	27	4	1492	86	82
34	0	423	504	1930	28	2	1507	83	81
41	0	508	610	1934	28	7	1426	109	102
79	0	1082	1285	1945	13	0	863	203	203
0	0	0	0	2001	1985	0	2001	0	0
