id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	10	11	1	0	11	10	10
10	0	134	499	516	17	0	382	365	365
4	0	37	124	630	72	1	593	88	87
14	0	230	651	663	12	0	433	421	421
5	0	59	188	682	43	1	623	130	129
3	0	27	63	1038	111	4	1011	40	36
27	0	524	1122	1147	25	0	623	598	598
30	0	574	1221	1250	29	0	676	647	647
13	0	196	640	1279	2	1	1083	445	444
16	0	253	713	1349	52	1	1096	461	460
17	0	261	746	1365	26	0	1104	485	485
19	0	268	789	1387	23	2	1119	523	521
6	0	68	336	1483	52	4	1415	272	268
22	0	383	949	1523	3	1	1140	567	566
8	0	126	381	1550	40	2	1424	257	255
23	0	398	992	1566	23	2	1168	596	594
24	0	451	1048	1578	12	1	1127	598	597
25	0	464	1068	1599	12	5	1135	609	604
11	0	135	526	1689	55	2	1554	393	391
20	0	293	821	1805	57	2	1512	530	528
21	0	313	851	1832	44	5	1519	543	538
7	0	76	348	1878	79	4	1802	276	272
26	0	474	1079	1889	26	2	1415	607	605
15	0	243	692	2030	66	3	1787	452	449
9	0	128	443	2088	101	5	1960	320	315
28	0	538	1157	2238	67	5	1700	624	619
12	0	178	564	2263	101	8	2085	394	386
2	0	15	25	2310	149	14	2295	24	10
18	0	264	776	2347	56	8	2083	520	512
29	0	568	1198	2390	100	7	1822	637	630
0	0	0	0	2390	-16	0	2390	0	0
