id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
6	0	81	151	154	3	0	73	70	70
9	0	91	169	187	18	0	96	78	78
15	0	159	187	188	1	0	29	28	28
17	0	178	188	197	9	0	19	10	10
12	0	122	223	230	7	0	108	101	101
21	0	215	230	242	12	0	27	15	15
23	0	224	276	303	23	1	79	53	52
26	0	283	371	399	10	1	116	89	88
46	0	485	554	556	2	0	71	69	69
49	0	525	556	611	33	3	86	34	31
50	0	526	565	628	16	2	102	41	39
51	0	545	612	686	12	5	141	72	67
58	0	686	695	698	3	0	12	9	9
59	0	731	747	769	22	0	38	16	16
19	0	201	745	795	25	2	594	546	544
61	0	758	819	825	6	0	67	61	61
66	0	823	834	870	36	0	47	11	11
8	0	87	961	970	9	0	883	874	874
84	0	1061	1073	1103	10	2	42	14	12
87	0	1102	1157	1168	11	0	66	55	55
88	0	1150	1169	1174	5	0	24	19	19
89	0	1152	1192	1194	2	0	42	40	40
90	0	1179	1194	1232	12	3	53	18	15
98	0	1261	1306	1367	10	3	106	48	45
36	0	410	1367	1383	8	2	973	959	957
64	0	768	1391	1398	7	0	630	623	623
73	0	908	1388	1406	11	1	498	481	480
39	0	433	1614	1658	3	4	1225	1185	1181
70	0	878	1372	1668	12	1	790	495	494
40	0	434	1658	1681	8	1	1247	1225	1224
45	0	479	540	1701	11	3	1222	64	61
48	0	509	532	1712	17	1	1203	24	23
67	0	829	870	1902	16	2	1073	43	41
34	0	367	399	1914	20	5	1547	37	32
43	0	450	523	1955	24	3	1505	76	73
79	0	990	1000	1997	14	1	1007	11	10
0	0	0	-1	2002	2002	0	2002	-1	-1
