id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	1	1	0	1	0	0
6	0	48	48	52	4	0	4	0	0
8	0	66	66	67	1	0	1	0	0
22	2	208	208	354	12	0	146	0	0
26	3	251	251	483	13	0	232	0	0
4	3	36	36	517	19	2	481	2	0
19	3	176	176	596	16	3	420	3	0
3	5	18	18	725	41	8	707	8	0
7	5	65	65	812	31	1	747	1	0
9	5	68	68	819	41	3	751	3	0
15	7	128	128	945	45	5	817	5	0
28	7	271	271	955	32	1	684	1	0
24	7	214	218	962	42	3	748	7	4
12	7	108	108	996	43	4	888	4	0
30	7	306	306	998	43	4	692	4	0
29	8	286	286	1039	37	2	753	2	0
11	8	100	100	1074	43	1	974	1	0
10	9	82	82	1125	50	7	1043	7	0
20	9	200	200	1144	55	6	944	6	0
23	11	213	213	1213	63	5	1000	5	0
25	11	233	233	1228	52	3	995	3	0
17	11	138	138	1242	60	4	1104	4	0
16	12	133	133	1293	66	12	1160	12	0
2	13	9	9	1322	91	20	1313	20	0
18	13	146	146	1332	75	8	1186	8	0
21	14	201	201	1338	69	2	1137	2	0
5	18	41	41	1439	99	6	1398	6	0
13	19	113	113	1448	92	5	1335	5	0
14	21	120	120	1467	113	13	1347	13	0
27	27	257	257	1494	136	7	1237	7	0
0	0	0	0	1494	9	0	1494	0	0
