id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	2	0	0	17	16	1	17	1	0
2	0	20	20	21	1	0	1	0	0
6	0	68	68	74	4	1	6	1	0
11	0	124	124	140	6	2	16	2	0
12	1	130	130	173	16	1	43	1	0
10	2	97	97	189	20	6	92	6	0
15	0	195	195	197	2	0	2	0	0
18	0	225	225	226	1	0	1	0	0
19	0	232	232	241	2	4	9	4	0
16	1	220	220	327	22	6	107	6	0
30	0	386	386	387	1	0	1	0	0
28	1	373	373	388	8	1	15	1	0
4	2	35	35	428	20	1	393	1	0
24	3	296	296	493	20	1	197	1	0
9	4	91	91	625	23	2	534	2	0
20	5	235	235	631	36	1	396	1	0
26	5	327	327	660	36	1	333	1	0
21	5	245	245	666	47	10	421	10	0
5	5	40	40	671	29	2	631	2	0
7	7	70	70	793	64	5	723	5	0
14	8	157	157	831	60	21	674	21	0
25	8	303	303	870	50	7	567	7	0
29	9	377	377	912	48	3	535	3	0
22	10	254	258	929	61	6	675	10	4
8	10	78	78	956	66	15	878	15	0
23	11	258	266	972	67	9	714	17	8
27	12	342	342	1005	79	12	663	12	0
17	17	223	223	1087	98	15	864	15	0
13	18	145	145	1097	94	10	952	10	0
3	18	28	28	1115	98	13	1087	13	0
0	0	0	0	1115	20	0	1115	0	0
