id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	18	16	2	18	2	0
4	0	40	45	113	28	1	73	6	5
3	0	29	32	196	43	7	167	10	3
2	0	24	24	197	56	6	173	6	0
5	0	114	118	207	22	0	93	4	4
7	0	136	148	273	20	5	137	17	12
10	0	191	207	337	15	2	146	18	16
13	0	232	254	450	17	3	218	25	22
25	0	411	468	470	2	0	59	57	57
20	0	327	374	556	10	1	229	48	47
30	0	494	556	559	3	0	65	62	62
9	0	183	197	616	34	2	433	16	14
29	0	484	543	730	10	2	246	61	59
22	0	331	386	769	23	1	438	56	55
12	0	203	223	879	36	5	676	25	20
15	0	265	295	942	32	3	677	33	30
58	0	807	959	961	2	0	154	152	152
49	0	706	838	1005	3	3	299	135	132
69	0	909	1084	1085	1	0	176	175	175
31	0	495	563	1097	20	1	602	69	68
23	0	340	392	1113	28	3	773	55	52
42	0	681	785	1132	10	0	451	104	104
24	0	348	404	1153	24	5	805	61	56
64	0	852	1022	1230	7	0	378	170	170
21	0	330	378	1322	30	5	992	53	48
8	0	143	159	1336	56	3	1193	19	16
18	0	298	337	1362	34	4	1064	43	39
73	0	943	1123	1363	5	2	420	182	180
91	0	1140	1371	1374	3	0	234	231	231
27	0	466	517	1400	17	4	934	55	51
89	0	1106	1340	1622	2	1	516	235	234
72	0	934	1113	1656	10	1	722	180	179
114	0	1379	1672	1674	2	0	295	293	293
117	0	1415	1717	1720	3	0	305	302	302
119	0	1421	1732	1734	2	0	313	311	311
95	0	1220	1455	1787	8	2	567	237	235
96	0	1221	1459	1791	8	0	570	238	238
16	0	283	315	1822	41	5	1539	37	32
101	0	1259	1510	1851	6	0	592	251	251
83	0	1051	1269	1872	9	1	821	219	218
131	0	1543	1893	1895	2	0	352	350	350
103	0	1287	1545	1903	5	0	616	258	258
86	0	1089	1316	1951	11	1	862	228	227
55	0	760	914	1971	17	2	1211	156	154
109	0	1343	1622	1999	8	0	656	279	279
0	0	0	0	2003	1993	0	2003	0	0
