id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	4	3	1	4	1	0
4	0	22	35	38	3	0	16	13	13
2	0	8	8	70	23	3	62	3	0
3	0	14	17	154	32	6	140	9	3
12	0	107	182	185	3	0	78	75	75
8	0	61	83	262	63	2	201	24	22
20	0	165	355	361	6	0	196	190	190
21	0	169	361	372	11	0	203	192	192
22	0	173	372	376	4	0	203	199	199
35	0	262	534	539	5	0	277	272	272
40	0	327	609	621	12	0	294	282	282
5	0	29	48	624	62	4	595	23	19
7	0	54	79	626	12	5	572	30	25
19	0	164	342	636	18	2	472	180	178
10	0	95	160	674	45	3	579	68	65
44	0	400	677	688	11	0	288	277	277
47	0	441	745	752	7	0	311	304	304
25	0	197	439	767	14	1	570	243	242
14	0	115	191	794	27	7	679	83	76
27	0	206	463	795	3	2	589	259	257
28	0	208	465	813	20	3	605	260	257
31	0	240	492	871	11	1	631	253	252
56	0	502	871	875	4	0	373	369	369
62	0	562	957	980	23	0	418	395	395
45	0	406	688	1183	5	2	777	284	282
73	0	737	1204	1208	4	0	471	467	467
74	0	738	1208	1229	21	0	491	470	470
75	0	740	1229	1247	18	0	507	489	489
48	0	446	753	1302	29	3	856	310	307
80	0	798	1351	1358	7	0	560	553	553
82	0	814	1373	1376	3	0	562	559	559
29	0	210	467	1433	10	2	1223	259	257
30	0	230	474	1474	13	4	1244	248	244
33	0	247	519	1597	31	3	1350	275	272
94	0	916	1612	1623	11	0	707	696	696
61	0	552	934	1647	12	1	1095	383	382
36	0	264	539	1656	35	3	1392	278	275
18	0	153	329	1891	42	4	1738	180	176
66	0	633	1100	1920	39	4	1287	471	467
69	0	683	1178	1981	6	1	1298	496	495
46	0	413	689	1982	9	3	1569	279	276
70	0	696	1190	1988	7	2	1292	496	494
72	0	727	1192	1997	13	1	1270	466	465
0	0	0	0	2001	2002	0	2001	0	0
