id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	1	163	40	7	163	8	1
9	0	90	164	168	4	0	78	74	74
8	0	45	124	318	21	2	273	81	79
2	0	26	27	326	31	2	300	3	1
16	0	189	400	408	8	0	219	211	211
5	0	31	102	469	18	6	438	77	71
12	0	127	294	581	25	1	454	168	167
10	0	94	169	729	37	2	635	77	75
15	0	186	382	749	36	1	563	197	196
33	0	412	759	764	5	0	352	347	347
17	0	196	409	768	13	1	572	214	213
11	0	105	206	805	16	2	700	103	101
36	0	446	806	807	1	0	361	360	360
18	0	229	442	813	15	2	584	215	213
20	0	243	470	914	57	4	671	231	227
22	0	268	522	960	22	1	692	255	254
6	0	34	105	1017	72	6	983	77	71
25	0	314	587	1102	17	1	788	274	273
26	0	327	601	1150	19	1	823	275	274
50	0	631	1166	1173	7	0	542	535	535
29	0	376	658	1225	25	3	849	285	282
37	0	462	814	1259	12	1	797	353	352
19	0	235	453	1281	43	2	1046	220	218
39	0	494	848	1306	22	3	812	357	354
7	0	42	115	1436	57	4	1394	77	73
45	0	572	1036	1446	30	2	874	466	464
24	0	307	582	1526	23	2	1219	277	275
13	0	132	319	1539	41	3	1407	190	187
28	0	353	620	1612	32	3	1259	270	267
30	0	378	671	1653	16	2	1275	295	293
34	0	423	769	1670	32	2	1247	348	346
41	0	508	861	1720	31	7	1212	360	353
42	0	516	873	1729	56	4	1213	361	357
21	0	259	515	1746	50	4	1487	260	256
49	0	630	1162	1853	41	7	1223	539	532
32	0	403	750	1897	28	4	1494	351	347
35	0	427	779	1931	33	3	1504	355	352
38	0	479	832	1949	53	5	1470	358	353
40	0	496	854	1962	34	4	1466	362	358
44	0	560	1018	1982	66	8	1422	466	458
47	0	578	1077	1993	22	4	1415	503	499
27	0	341	612	2015	50	4	1674	275	271
43	0	541	961	2067	45	6	1526	426	420
14	0	154	353	2181	77	7	2027	206	199
4	0	30	75	2219	122	14	2189	59	45
31	0	383	675	2250	100	12	1867	304	292
23	0	270	525	2271	143	10	2001	265	255
3	0	27	50	2288	162	12	2261	35	23
48	0	609	1121	2407	121	12	1798	524	512
46	0	574	1058	2506	257	23	1932	507	484
0	0	0	0	2506	11	0	2506	0	0
