id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
6	0	81	120	123	3	0	42	39	39
8	0	87	212	221	9	0	134	125	125
1	0	0	0	243	59	6	243	6	0
9	0	91	257	275	18	0	184	166	166
12	0	122	341	348	7	0	226	219	219
15	0	159	382	383	1	0	224	223	223
17	0	178	387	396	9	0	218	209	209
7	0	86	133	442	94	1	356	48	47
21	0	215	442	454	12	0	239	227	227
5	0	61	85	502	26	3	441	27	24
20	0	212	415	674	28	1	462	204	203
23	0	224	464	784	23	1	560	241	240
46	0	485	790	792	2	0	307	305	305
26	0	283	505	808	10	1	525	223	222
3	0	10	13	943	22	7	933	10	3
14	0	142	367	1020	33	3	878	228	225
36	0	410	642	1033	8	2	623	234	232
18	0	192	396	1042	22	4	850	208	204
19	0	201	413	1064	25	2	863	214	212
39	0	433	674	1108	3	4	675	245	241
40	0	434	675	1113	8	1	679	242	241
58	0	686	1113	1116	3	0	430	427	427
59	0	731	1130	1152	22	0	421	399	399
61	0	758	1166	1172	6	0	414	408	408
64	0	768	1197	1204	7	0	436	429	429
48	0	509	808	1261	17	1	752	300	299
66	0	823	1261	1297	36	0	474	438	438
30	0	311	533	1346	20	2	1035	224	222
10	0	92	275	1363	68	5	1271	188	183
87	0	1102	1650	1661	11	0	559	548	548
38	0	419	656	1665	45	3	1246	240	237
88	0	1150	1680	1685	5	0	535	530	530
89	0	1152	1685	1687	2	0	535	533	533
45	0	479	784	1835	11	3	1356	308	305
0	0	0	-1	2011	2011	0	2011	-1	-1
