id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	77	22	8	77	8	0
6	0	67	86	115	26	2	48	21	19
9	0	118	129	132	3	0	14	11	11
12	0	151	183	217	31	1	66	33	32
15	0	158	182	221	8	2	63	26	24
14	0	155	227	277	9	1	122	73	72
22	0	259	277	307	8	4	48	22	18
13	0	153	359	396	37	0	243	206	206
30	0	354	398	401	3	0	47	44	44
29	0	338	396	406	7	2	68	60	58
26	0	282	324	425	25	4	143	46	42
17	0	201	427	433	6	0	232	226	226
32	0	393	438	451	13	0	58	45	45
33	0	454	464	465	1	0	11	10	10
31	0	370	425	497	13	4	127	59	55
42	0	526	633	643	10	0	117	107	107
44	0	537	643	657	3	2	120	108	106
49	0	652	657	677	20	0	25	5	5
41	0	524	628	710	16	1	186	105	104
55	0	753	771	799	28	0	46	18	18
57	0	775	823	826	3	0	51	48	48
64	0	903	937	1042	27	3	139	37	34
71	0	1001	1043	1060	11	2	59	44	42
77	0	1112	1159	1201	28	2	89	49	47
80	0	1142	1220	1233	10	2	91	80	78
79	0	1141	1238	1248	3	1	107	98	97
93	0	1307	1333	1339	6	0	32	26	26
94	0	1320	1339	1351	6	1	31	20	19
96	0	1340	1351	1382	27	1	42	12	11
99	0	1361	1433	1439	6	0	78	72	72
102	0	1402	1448	1475	25	1	73	47	46
101	0	1397	1446	1494	10	5	97	54	49
107	0	1473	1533	1542	5	1	69	61	60
104	0	1420	1486	1559	18	1	139	67	66
110	0	1535	1572	1573	1	0	38	37	37
111	0	1559	1573	1631	58	0	72	14	14
108	0	1478	1535	1643	25	5	165	62	57
115	0	1632	1669	1680	11	0	48	37	37
114	0	1621	1668	1767	15	1	146	48	47
0	0	0	0	2000	1992	0	2000	0	0
