id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	10	221	105	2	221	12	10
2	0	9	31	440	183	6	431	28	22
25	0	389	476	498	22	0	109	87	87
7	0	80	253	515	62	10	435	183	173
6	0	74	463	581	12	2	507	391	389
10	0	145	673	986	106	6	841	534	528
24	0	359	591	1098	90	12	739	244	232
21	0	334	612	1175	115	14	841	292	278
20	0	326	1212	1277	33	1	951	887	886
19	0	313	1131	1391	40	5	1078	823	818
22	0	341	1119	1414	46	5	1073	783	778
3	0	47	1449	1674	64	4	1627	1406	1402
17	0	294	1438	1863	81	7	1569	1151	1144
8	0	111	1357	1874	87	9	1763	1255	1246
12	0	156	1884	1887	3	0	1731	1728	1728
9	0	118	1897	1995	34	1	1877	1780	1779
23	0	351	1917	2198	28	6	1847	1572	1566
5	0	61	2027	2209	45	2	2148	1968	1966
4	0	48	1928	2223	69	10	2175	1890	1880
18	0	299	2282	2299	17	0	2000	1983	1983
15	0	252	2260	2681	113	13	2429	2021	2008
13	0	163	2233	2743	44	1	2580	2071	2070
16	0	261	2321	2950	127	18	2689	2078	2060
14	0	230	1747	3065	120	10	2835	1527	1517
11	0	152	543	3151	150	21	2999	412	391
0	0	0	0	3151	-5	0	3151	0	0
