id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
5	0	56	421	552	53	2	496	367	365
25	0	260	327	606	74	7	346	74	67
6	0	66	635	891	57	6	825	575	569
12	0	126	749	1103	86	7	977	630	623
24	0	235	706	1231	116	12	996	483	471
7	0	67	410	1250	122	16	1183	359	343
10	0	122	1315	1408	33	3	1286	1196	1193
20	0	205	1274	1495	77	3	1290	1072	1069
9	0	112	1634	1856	63	5	1744	1527	1522
8	0	72	1902	2083	46	1	2011	1831	1830
16	0	184	2217	2343	38	1	2159	2034	2033
3	0	25	2251	2381	41	3	2356	2229	2226
15	0	171	2464	2467	3	0	2296	2293	2293
21	0	222	1260	2514	218	43	2292	1081	1038
17	0	186	2477	2611	28	3	2425	2294	2291
11	0	123	2621	2975	108	9	2852	2507	2498
23	0	234	2732	3117	58	7	2883	2505	2498
13	0	129	3013	3177	56	3	3048	2887	2884
22	0	223	2537	3188	136	12	2965	2326	2314
4	0	55	3223	3236	13	0	3181	3168	3168
14	0	150	2406	3531	59	11	3381	2267	2256
19	0	191	1522	3632	170	20	3441	1351	1331
18	0	187	3198	3859	158	18	3672	3029	3011
1	0	0	10	3963	224	20	3963	30	10
2	0	11	32	4130	320	19	4119	40	21
0	0	0	0	4130	-7	0	4130	0	0
