id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
9	0	90	132	137	5	0	47	42	42
2	0	26	30	241	24	2	215	6	4
8	0	45	81	265	17	2	220	38	36
5	0	31	48	301	17	6	270	23	17
1	0	0	1	311	39	7	311	8	1
16	0	189	266	368	6	0	179	77	77
17	0	196	272	491	12	1	295	77	76
12	0	127	189	508	21	1	381	63	62
33	0	412	550	554	4	0	142	138	138
18	0	229	312	559	13	2	330	85	83
11	0	105	162	588	14	2	483	59	57
36	0	446	597	598	1	0	152	151	151
25	0	314	406	948	16	1	634	93	92
26	0	327	419	988	19	1	661	93	92
37	0	462	612	1030	12	1	568	151	150
50	0	631	840	1047	6	0	416	209	209
22	0	268	358	1064	22	1	796	91	90
10	0	94	138	1124	35	2	1030	46	44
15	0	186	254	1236	34	1	1050	69	68
30	0	378	498	1268	15	2	890	122	120
24	0	307	393	1301	24	2	994	88	86
47	0	578	766	1351	20	4	773	192	188
7	0	42	75	1391	54	4	1349	37	33
39	0	494	651	1417	21	3	923	160	157
29	0	376	492	1424	24	3	1048	119	116
34	0	423	566	1489	30	2	1066	145	143
28	0	353	458	1540	31	3	1187	108	105
41	0	508	672	1571	28	7	1063	171	164
13	0	132	201	1586	41	3	1454	72	69
45	0	572	754	1621	29	2	1049	184	182
32	0	403	535	1707	27	4	1304	136	132
6	0	34	57	1723	61	6	1689	29	23
19	0	235	324	1737	41	2	1502	91	89
40	0	496	657	1788	33	4	1292	165	161
35	0	427	578	1822	31	3	1395	154	151
20	0	243	332	1825	51	4	1582	93	89
21	0	259	347	1843	47	4	1584	92	88
27	0	341	440	1900	46	4	1559	103	99
49	0	630	837	1924	38	7	1294	214	207
43	0	541	718	2010	45	6	1469	183	177
38	0	479	634	2044	51	5	1565	160	155
42	0	516	684	2060	54	4	1544	172	168
14	0	154	213	2156	71	7	2002	66	59
44	0	560	736	2158	65	8	1598	184	176
4	0	30	42	2289	109	14	2259	26	12
31	0	383	509	2367	95	12	1984	138	126
3	0	27	36	2464	152	12	2437	21	9
48	0	609	808	2486	117	12	1877	211	199
23	0	270	361	2512	142	10	2242	101	91
46	0	574	760	2695	250	23	2121	209	186
0	0	0	0	2695	18	0	2695	0	0
