id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
6	0	41	52	90	4	1	49	12	11
13	0	121	122	207	16	2	86	3	1
15	0	140	153	221	6	1	81	14	13
5	1	36	50	289	16	0	253	14	14
26	0	360	361	391	9	1	31	2	1
35	0	494	495	515	2	0	21	1	1
37	0	508	510	574	15	2	66	4	2
42	0	558	563	578	4	1	20	6	5
48	0	683	684	705	10	1	22	2	1
4	1	33	73	725	14	6	692	46	40
50	1	689	696	730	13	5	41	12	7
31	1	445	446	924	20	4	479	5	1
14	2	135	136	948	16	0	813	1	1
12	2	92	99	1030	13	0	938	7	7
49	2	688	689	1114	19	1	426	2	1
44	2	571	585	1122	25	5	551	19	14
22	2	292	293	1145	16	1	853	2	1
32	2	446	447	1162	27	6	716	7	1
47	3	612	619	1241	23	2	629	9	7
23	3	308	309	1312	26	4	1004	5	1
25	3	325	326	1374	36	9	1049	10	1
30	4	422	423	1655	36	2	1233	3	1
7	4	64	111	1683	26	0	1619	47	47
29	5	396	397	1803	43	3	1407	4	1
45	5	584	597	1806	29	0	1222	13	13
2	5	27	28	1808	35	6	1781	7	1
27	6	367	368	1978	53	5	1611	6	1
16	6	155	158	2009	44	2	1854	5	3
28	6	380	381	2111	44	5	1731	6	1
1	7	0	1	2172	49	11	2172	12	1
20	7	181	194	2195	50	6	2014	19	13
43	7	562	567	2255	54	6	1693	11	5
8	8	65	117	2318	62	13	2253	65	52
38	8	513	516	2353	56	6	1840	9	3
40	8	518	521	2406	68	6	1888	9	3
39	9	515	519	2577	59	5	2062	9	4
33	10	457	458	2598	66	7	2141	8	1
34	10	492	493	2609	68	11	2117	12	1
11	10	82	93	2617	81	8	2535	19	11
9	10	72	79	2658	81	19	2586	26	7
10	10	79	83	2696	70	7	2617	11	4
3	10	31	32	2702	82	10	2671	11	1
46	11	603	610	2752	80	1	2149	8	7
21	12	245	246	2785	85	9	2540	10	1
24	12	312	313	2808	80	7	2496	8	1
18	13	171	175	2844	77	3	2673	7	4
36	13	495	496	2853	94	9	2358	10	1
19	14	174	182	2870	115	14	2696	22	8
41	16	534	543	2898	100	5	2364	14	9
17	20	161	164	2945	137	15	2784	18	3
0	0	0	0	2945	4	0	2945	0	0
