id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
6	0	81	81	84	3	0	3	0	0
8	1	87	87	112	9	0	25	0	0
12	1	122	122	150	7	0	28	0	0
15	0	159	159	160	1	0	1	0	0
36	0	410	410	432	8	2	22	2	0
39	0	433	438	477	3	4	44	9	5
40	0	434	441	479	8	1	45	8	7
46	0	485	489	491	2	0	6	4	4
45	0	479	483	503	11	3	24	7	4
50	1	526	526	555	16	2	29	2	0
51	1	545	545	637	12	5	92	5	0
58	0	686	688	699	3	0	13	2	2
17	1	178	178	719	9	0	541	0	0
26	1	283	283	722	10	1	439	1	0
61	0	758	758	770	6	0	12	0	0
64	1	768	770	786	7	0	18	2	2
67	1	829	829	855	16	2	26	2	0
73	0	908	908	928	11	1	20	1	0
79	2	990	990	1060	14	1	70	1	0
84	1	1061	1061	1087	10	2	26	2	0
87	2	1102	1102	1121	11	0	19	0	0
89	0	1152	1152	1154	2	0	2	0	0
88	0	1150	1150	1157	5	0	7	0	0
21	2	215	217	1171	12	0	956	2	2
3	2	10	18	1184	22	7	1174	15	8
90	1	1179	1179	1194	12	3	15	3	0
98	0	1261	1261	1286	10	3	25	3	0
94	2	1213	1213	1339	17	1	126	1	0
43	2	450	461	1458	24	3	1008	14	11
34	2	367	367	1461	20	5	1094	5	0
70	2	878	878	1511	12	1	633	1	0
56	2	673	673	1578	22	4	905	4	0
9	3	91	104	1641	18	0	1550	13	13
48	3	509	509	1766	17	1	1257	1	0
18	3	192	192	1808	22	4	1616	4	0
30	3	311	313	1846	20	2	1535	4	2
14	3	142	142	1848	33	3	1706	3	0
23	3	224	232	1943	23	1	1719	9	8
0	0	0	-1	2000	2000	0	2000	-1	-1
