id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	7	0	0	50	44	6	50	6	0
5	2	127	127	139	12	0	12	0	0
6	1	139	139	144	5	0	5	0	0
8	0	169	169	170	1	0	1	0	0
9	4	179	179	198	17	0	19	0	0
3	4	59	59	206	32	5	147	5	0
13	0	246	246	310	17	4	64	4	0
23	0	313	325	327	2	0	14	12	12
25	0	364	364	368	3	1	4	1	0
28	0	385	385	402	7	2	17	2	0
34	0	431	435	460	8	0	29	4	4
27	1	381	381	488	17	4	107	4	0
36	1	439	446	530	9	1	91	8	7
42	0	554	554	563	5	0	9	0	0
44	0	572	572	576	4	0	4	0	0
46	0	593	593	597	4	0	4	0	0
45	1	577	577	600	13	2	23	2	0
49	1	639	639	663	5	0	24	0	0
24	1	339	339	699	14	3	360	3	0
52	1	666	666	700	12	1	34	1	0
55	0	716	716	717	1	0	1	0	0
48	1	634	634	723	11	1	89	1	0
57	1	736	736	753	9	1	17	1	0
59	0	756	756	763	5	2	7	2	0
62	0	798	798	802	4	0	4	0	0
61	1	782	782	869	16	2	87	2	0
70	1	917	917	945	10	0	28	0	0
74	0	974	974	990	6	0	16	0	0
76	0	1000	1000	1008	5	0	8	0	0
18	2	275	283	1055	20	3	780	11	8
73	2	970	970	1065	16	0	95	0	0
83	1	1107	1107	1122	7	0	15	0	0
85	1	1128	1128	1146	7	1	18	1	0
88	0	1184	1184	1185	1	0	1	0	0
94	0	1242	1242	1279	13	1	37	1	0
97	1	1251	1259	1327	11	1	76	9	8
89	2	1202	1202	1374	20	1	172	1	0
98	2	1265	1265	1384	15	2	119	2	0
16	2	266	270	1429	13	1	1163	5	4
33	3	424	424	1562	15	0	1138	0	0
12	3	242	242	1571	28	3	1329	3	0
93	3	1220	1224	1585	28	3	365	7	4
79	3	1039	1039	1670	23	3	631	3	0
95	3	1243	1243	1721	17	0	478	0	0
21	3	302	305	1788	26	6	1486	9	3
86	4	1129	1129	1914	24	5	785	5	0
99	4	1269	1272	1920	30	8	651	11	3
66	4	820	820	1925	30	3	1105	3	0
78	4	1005	1008	1961	21	4	956	7	3
53	4	694	694	1988	30	5	1294	5	0
0	0	0	0	2001	1964	0	2001	0	0
