id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	18	16	2	18	2	0
4	0	40	45	123	28	1	83	6	5
2	0	24	24	148	56	6	124	6	0
3	0	29	44	172	43	7	143	22	15
7	0	136	139	180	20	5	44	8	3
5	0	114	191	213	22	0	99	77	77
10	0	191	213	253	15	2	62	24	22
13	0	232	238	288	17	3	56	9	6
12	0	203	214	312	36	5	109	16	11
20	0	327	336	354	10	1	27	10	9
23	0	340	346	420	28	3	80	9	6
25	0	411	420	422	2	0	11	9	9
21	0	330	356	428	30	5	98	31	26
22	0	331	372	452	23	1	121	42	41
24	0	348	354	454	24	5	106	11	6
30	0	494	497	500	3	0	6	3	3
29	0	484	488	503	10	2	19	6	4
27	0	466	467	516	17	4	50	5	1
18	0	298	313	558	34	4	260	19	15
31	0	495	503	646	20	1	151	9	8
15	0	265	615	686	32	3	421	353	350
49	0	706	707	714	3	3	8	4	1
42	0	681	723	733	10	0	52	42	42
48	0	704	716	794	20	5	90	17	12
51	0	732	735	811	31	5	79	8	3
58	0	807	811	813	2	0	6	4	4
55	0	760	765	821	17	2	61	7	5
53	0	750	757	880	27	4	130	11	7
64	0	852	880	887	7	0	35	28	28
69	0	909	919	920	1	0	11	10	10
73	0	943	946	959	5	2	16	5	3
72	0	934	939	967	10	1	33	6	5
71	0	930	931	984	15	3	54	4	1
57	0	789	799	998	18	1	209	11	10
68	0	889	896	1047	29	9	158	16	7
78	0	1002	1014	1059	23	3	57	15	12
83	0	1051	1054	1066	9	1	15	4	3
86	0	1089	1090	1109	11	1	20	2	1
89	0	1106	1110	1122	2	1	16	5	4
79	0	1034	1066	1143	23	1	109	33	32
91	0	1140	1144	1147	3	0	7	4	4
88	0	1103	1109	1211	40	14	108	20	6
47	0	703	708	1212	19	7	509	12	5
95	0	1220	1225	1238	8	2	18	7	5
96	0	1221	1239	1247	8	0	26	18	18
45	0	691	1212	1251	23	4	560	525	521
101	0	1259	1262	1268	6	0	9	3	3
100	0	1234	1251	1275	18	1	41	18	17
103	0	1287	1300	1305	5	0	18	13	13
104	0	1294	1305	1326	7	2	32	13	11
107	0	1336	1343	1353	10	0	17	7	7
109	0	1343	1360	1368	8	0	25	17	17
114	0	1379	1386	1388	2	0	9	7	7
113	0	1353	1356	1391	17	3	38	6	3
99	0	1230	1275	1422	30	3	192	48	45
115	0	1390	1391	1424	15	2	34	3	1
119	0	1421	1424	1426	2	0	5	3	3
117	0	1415	1426	1429	3	0	14	11	11
94	0	1156	1447	1478	16	1	322	292	291
82	0	1049	1460	1507	32	6	458	417	411
125	0	1499	1507	1522	13	1	23	9	8
126	0	1516	1517	1547	13	3	31	4	1
131	0	1543	1547	1549	2	0	6	4	4
111	0	1350	1368	1579	31	2	229	20	18
135	0	1585	1590	1616	9	3	31	8	5
133	0	1571	1579	1647	22	6	76	14	8
139	0	1632	1643	1661	10	2	29	13	11
130	0	1538	1559	1750	57	9	212	30	21
128	0	1531	1672	1755	38	6	224	147	141
147	0	1775	1780	1799	10	1	24	6	5
148	0	1809	1810	1827	5	1	18	2	1
150	0	1821	1828	1853	16	1	32	8	7
154	0	1861	1867	1871	4	0	10	6	6
153	0	1857	1863	1897	14	5	40	11	6
144	0	1709	1737	1936	61	11	227	39	28
159	0	1920	1922	1969	19	2	49	4	2
0	0	0	0	2005	1995	0	2005	0	0
