id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	65	22	8	65	8	0
9	0	118	120	123	3	0	5	2	2
5	0	62	90	131	22	2	69	30	28
4	0	56	99	149	23	5	93	48	43
14	0	155	164	176	9	1	21	10	9
15	0	158	161	180	8	2	22	5	3
17	0	201	203	209	6	0	8	2	2
18	0	204	209	267	28	4	63	9	5
22	0	259	267	283	8	4	24	12	8
25	0	277	284	317	20	2	40	9	7
27	0	287	292	318	9	2	31	7	5
30	0	354	364	367	3	0	13	10	10
29	0	338	349	372	7	2	34	13	11
8	0	107	131	396	49	7	289	31	24
32	0	393	398	411	13	0	18	5	5
31	0	370	372	415	13	4	45	6	2
6	0	67	75	469	26	2	402	10	8
33	0	454	469	470	1	0	16	15	15
20	0	249	415	488	31	2	239	168	166
44	0	537	544	553	3	2	16	9	7
34	0	457	470	556	23	9	99	22	13
42	0	526	564	574	10	0	48	38	38
41	0	524	526	622	16	1	98	3	2
45	0	549	622	706	39	8	157	81	73
52	0	723	749	772	13	2	49	28	26
57	0	775	777	780	3	0	5	2	2
50	0	700	706	882	58	6	182	12	6
54	0	736	819	895	38	5	159	88	83
63	0	900	901	921	14	2	21	3	1
67	0	933	947	974	16	3	41	17	14
71	0	1001	1009	1027	11	2	26	10	8
70	0	985	992	1035	15	3	50	10	7
62	0	887	895	1062	31	4	175	12	8
79	0	1141	1146	1151	3	1	10	6	5
72	0	1017	1094	1161	36	3	144	80	77
80	0	1142	1148	1199	10	2	57	8	6
82	0	1163	1165	1207	16	5	44	7	2
58	0	783	789	1231	80	20	448	26	6
83	0	1169	1175	1239	26	9	70	15	6
89	0	1264	1271	1304	20	2	40	9	7
93	0	1307	1308	1314	6	0	7	1	1
87	0	1243	1279	1336	22	2	93	38	36
94	0	1320	1322	1338	6	1	18	3	2
92	0	1304	1315	1347	11	6	43	17	11
99	0	1361	1375	1381	6	0	20	14	14
100	0	1373	1381	1414	21	3	41	11	8
101	0	1397	1411	1438	10	5	41	19	14
104	0	1420	1430	1458	18	1	38	11	10
107	0	1473	1485	1494	5	1	21	13	12
95	0	1335	1340	1513	54	16	178	21	5
108	0	1478	1487	1533	25	5	55	14	9
110	0	1535	1542	1543	1	0	8	7	7
109	0	1494	1513	1571	28	5	77	24	19
91	0	1295	1304	1590	20	2	295	11	9
106	0	1469	1472	1629	55	7	160	10	3
115	0	1632	1642	1653	11	0	21	10	10
114	0	1621	1622	1668	15	1	47	2	1
116	0	1654	1668	1704	10	3	50	17	14
68	0	934	1734	1800	41	2	866	802	800
48	0	646	651	1840	21	3	1194	8	5
124	0	1823	1840	1863	15	1	40	18	17
129	0	1874	1882	1958	31	6	84	14	8
127	0	1865	1876	1976	18	4	111	15	11
0	0	0	0	2002	1994	0	2002	0	0
