id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	1	61	46	6	61	7	1
2	0	57	65	124	45	2	67	10	8
6	0	139	142	148	6	0	9	3	3
5	0	127	152	166	14	0	39	25	25
8	0	169	175	176	1	0	7	6	6
7	0	154	177	205	28	0	51	23	23
3	0	59	62	211	37	5	152	8	3
9	0	179	234	256	22	0	77	55	55
23	0	313	321	324	3	0	11	8	8
18	0	275	301	353	26	3	78	29	26
25	0	364	371	388	5	1	24	8	7
24	0	339	358	396	20	3	57	22	19
21	0	302	314	441	35	6	139	18	12
28	0	385	422	443	9	2	58	39	37
36	0	439	444	465	11	1	26	6	5
34	0	431	466	474	8	0	43	35	35
42	0	554	564	570	6	0	16	10	10
27	0	381	389	587	21	4	206	12	8
44	0	572	588	592	4	0	20	16	16
46	0	593	599	604	5	0	11	6	6
45	0	577	593	625	16	2	48	18	16
49	0	639	651	657	6	0	18	12	12
48	0	634	658	680	12	1	46	25	24
16	0	266	693	712	14	1	446	428	427
12	0	242	271	726	35	3	484	32	29
10	0	209	212	751	44	4	542	7	3
35	0	438	451	792	32	2	354	15	13
39	0	499	502	821	29	5	322	8	3
13	0	246	257	836	19	4	590	15	11
33	0	424	852	868	16	0	444	428	428
32	0	414	418	870	55	18	456	22	4
41	0	531	907	1030	53	5	499	381	376
22	0	305	488	1085	42	2	780	185	183
50	0	646	1054	1094	29	1	448	409	408
14	0	252	967	1111	48	7	859	722	715
20	0	291	510	1219	71	5	928	224	219
40	0	530	537	1320	105	15	790	22	7
29	0	400	403	1343	56	4	943	7	3
15	0	254	1112	1418	99	17	1164	875	858
43	0	557	945	1510	77	10	953	398	388
30	0	403	411	1572	78	15	1169	23	8
31	0	408	475	1578	80	9	1170	76	67
26	0	366	1691	1748	44	1	1382	1326	1325
38	0	479	486	1795	104	7	1316	14	7
4	0	97	106	1891	47	4	1794	13	9
11	0	213	219	1909	82	5	1696	11	6
19	0	283	1579	1916	79	16	1633	1312	1296
17	0	270	286	2015	62	1	1745	17	16
47	0	618	1917	2146	79	6	1528	1305	1299
37	0	446	2026	2148	84	12	1702	1592	1580
0	0	0	0	2148	6	0	2148	0	0
