id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	1	1	0	1	0	0
6	0	48	60	64	4	0	16	12	12
8	0	66	79	80	1	0	14	13	13
4	0	36	38	120	19	2	84	4	2
22	0	208	267	457	12	0	249	59	59
3	0	18	21	477	41	8	459	11	3
7	0	65	75	480	31	1	415	11	10
19	0	176	228	569	16	3	393	55	52
26	0	251	326	593	13	0	342	75	75
9	0	68	80	750	41	3	682	15	12
11	0	100	120	871	43	1	771	21	20
28	0	271	352	996	32	1	725	82	81
12	0	108	134	1037	43	4	929	30	26
24	0	214	279	1076	42	3	862	68	65
10	0	82	104	1099	50	7	1017	29	22
29	0	286	372	1137	37	2	851	88	86
15	0	128	162	1138	45	5	1010	39	34
30	0	306	397	1145	43	4	839	95	91
25	0	233	303	1238	52	3	1005	73	70
17	0	138	179	1241	60	4	1103	45	41
20	0	200	253	1254	55	6	1054	59	53
2	0	9	9	1260	91	20	1251	20	0
23	0	213	275	1326	63	5	1113	67	62
16	0	133	171	1336	66	12	1203	50	38
21	0	201	257	1364	69	2	1163	58	56
18	0	146	191	1387	75	8	1241	53	45
5	0	41	48	1396	99	6	1355	13	7
13	0	113	142	1417	92	5	1304	34	29
14	0	120	154	1470	113	13	1350	47	34
27	0	257	334	1495	136	7	1238	84	77
0	0	0	0	1495	10	0	1495	0	0
