id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
25	0	411	456	518	62	0	107	45	45
30	0	494	617	640	23	0	146	123	123
10	0	191	291	1077	135	2	886	102	100
7	0	136	662	1144	60	5	1008	531	526
29	0	484	1099	1157	20	2	673	617	615
27	0	466	528	1233	47	4	767	66	62
20	0	327	1185	1244	20	1	917	859	858
13	0	232	686	1348	47	3	1116	457	454
21	0	330	1254	1501	50	5	1171	929	924
12	0	203	402	1690	106	5	1487	204	199
24	0	348	434	1702	64	5	1354	91	86
22	0	331	1304	1724	33	1	1393	974	973
1	0	0	10	1779	26	2	1779	12	10
23	0	340	979	1798	38	3	1458	642	639
18	0	298	1167	1889	54	4	1591	873	869
0	0	0	0	2013	1991	0	2013	0	0
