id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	10	31	21	0	31	10	10
8	0	66	316	337	21	0	271	250	250
6	0	48	471	485	14	0	437	423	423
19	0	176	772	847	36	3	671	599	596
22	0	208	939	961	22	0	753	731	731
26	0	251	1027	1050	23	0	799	776	776
4	0	36	495	1141	29	2	1105	461	459
24	0	214	877	1296	72	3	1082	666	663
3	0	18	41	1469	361	8	1451	31	23
2	0	9	1172	1784	181	20	1775	1183	1163
20	0	200	1552	1809	95	6	1609	1358	1352
7	0	65	1819	1911	41	1	1846	1755	1754
0	0	0	-1	2008	2008	0	2008	-1	-1
